Timestamp,distance,diff,slope,label
2024-06-08 09:00:00+05:30,86.1341976341828,0.0,0.0,no_activity
2024-06-08 09:00:10+05:30,86.09870059986484,-0.03549703431795592,0.0,no_activity
2024-06-08 09:00:20+05:30,86.07342503705851,-0.025275562806328367,0.0,no_activity
2024-06-08 09:00:30+05:30,86.06056896936134,-0.012856067697171625,0.0,no_activity
2024-06-08 09:00:40+05:30,86.0525291359974,-0.008039833363937987,0.0,no_activity
2024-06-08 09:00:50+05:30,86.03377988584056,-0.018749250156844255,0.0,no_activity
2024-06-08 09:01:00+05:30,85.98667649627052,-0.04710338957004012,0.0,no_activity
2024-06-08 09:01:10+05:30,85.89903280201722,-0.08764369425330187,0.0,no_activity
2024-06-08 09:01:20+05:30,85.7703329904132,-0.12869981160402233,0.0,no_activity
2024-06-08 09:01:30+05:30,85.6133441724626,-0.15698881795059094,0.0,no_activity
2024-06-08 09:01:40+05:30,85.44909508998606,-0.16424908247654457,0.0,no_activity
2024-06-08 09:01:50+05:30,85.29596809922354,-0.1531269907625159,0.0,no_activity
2024-06-08 09:02:00+05:30,85.15770496031463,-0.1382631389089113,0.0,no_activity
2024-06-08 09:02:10+05:30,85.01827177729626,-0.13943318301836882,0.0,no_activity
2024-06-08 09:02:20+05:30,84.84994676838087,-0.1683250089153887,0.0,no_activity
2024-06-08 09:02:30+05:30,84.63326913080921,-0.2166776375716637,0.0,no_activity
2024-06-08 09:02:40+05:30,84.37806400342363,-0.25520512738557954,0.0,no_activity
2024-06-08 09:02:50+05:30,84.13090435188796,-0.247159651535668,0.0,no_activity
2024-06-08 09:03:00+05:30,83.96025304098508,-0.17065131090288332,0.0,no_activity
2024-06-08 09:03:10+05:30,83.92419845877143,-0.03605458221365154,0.0,no_activity
2024-06-08 09:03:20+05:30,84.03825682999272,0.11405837122129014,0.0,no_activity
2024-06-08 09:03:30+05:30,84.26139893127205,0.2231421012793362,0.0,no_activity
2024-06-08 09:03:40+05:30,84.50642721039678,0.2450282791247247,0.0,no_activity
2024-06-08 09:03:50+05:30,84.66688189656048,0.1604546861637033,0.0,no_activity
2024-06-08 09:04:00+05:30,84.64644074537254,-0.020441151187938544,0.0,no_activity
2024-06-08 09:04:20+05:30,84.37989882267651,-0.26654192269603527,0.0,no_activity
2024-06-08 09:04:30+05:30,83.84380251475618,-0.5360963079203316,0.0,no_activity
2024-06-08 09:04:40+05:30,83.06174064402333,-0.7820618707328464,0.0,no_activity
2024-06-08 09:04:50+05:30,82.10635965700841,-0.9553809870149195,0.0,no_activity
2024-06-08 09:05:00+05:30,81.09153739961613,-1.0148222573922823,0.0,no_activity
2024-06-08 09:05:10+05:30,80.1475963393159,-0.943941060300233,0.0,no_activity
2024-06-08 09:05:20+05:30,79.38388687218904,-0.7637094671268585,0.0,no_activity
2024-06-08 09:05:30+05:30,78.85479191450506,-0.5290949576839807,0.0,no_activity
2024-06-08 09:05:40+05:30,78.54608536509981,-0.3087065494052439,0.0,no_activity
2024-06-08 09:05:50+05:30,78.38876651198545,-0.15731885311436145,0.0,no_activity
2024-06-08 09:06:00+05:30,78.29314318139102,-0.09562333059443517,0.0,no_activity
2024-06-08 09:06:10+05:30,78.18491076264024,-0.10823241875077372,0.0,no_activity
2024-06-08 09:06:20+05:30,78.02558765416828,-0.15932310847196618,0.0,no_activity
2024-06-08 09:06:30+05:30,77.81260939535515,-0.2129782588131235,0.0,no_activity
2024-06-08 09:06:40+05:30,77.56804969370305,-0.24455970165210772,0.0,no_activity
2024-06-08 09:06:50+05:30,77.32735745166895,-0.24069224203410045,0.0,no_activity
2024-06-08 09:07:00+05:30,77.13210925753937,-0.19524819412957584,0.0,no_activity
2024-06-08 09:07:10+05:30,77.0240121045265,-0.1080971530128636,0.0,no_activity
2024-06-08 09:07:20+05:30,77.03678583918395,0.01277373465744347,0.0,no_activity
2024-06-08 09:07:30+05:30,77.18560727282632,0.1488214336423681,0.0,no_activity
2024-06-08 09:07:40+05:30,77.45696483541033,0.271357562584015,0.0,no_activity
2024-06-08 09:07:50+05:30,77.80400206931142,0.34703723390109076,0.0,no_activity
2024-06-08 09:08:00+05:30,78.15281764836938,0.34881557905795546,0.0,no_activity
2024-06-08 09:08:10+05:30,78.42169742678914,0.26887977841975896,0.0,no_activity
2024-06-08 09:08:20+05:30,78.54755288008997,0.12585545330082937,0.0,no_activity
2024-06-08 09:08:30+05:30,78.50697772367973,-0.040575156410241675,0.0,no_activity
2024-06-08 09:08:40+05:30,78.32097242215474,-0.18600530152498607,0.0,no_activity
2024-06-08 09:08:50+05:30,78.04279707551702,-0.2781753466377239,0.0,no_activity
2024-06-08 09:09:00+05:30,77.73772782167302,-0.3050692538439961,0.0,no_activity
2024-06-08 09:09:10+05:30,77.46412450848655,-0.27360331318647013,0.0,no_activity
2024-06-08 09:09:20+05:30,77.26069887597339,-0.20342563251315937,0.0,no_activity
2024-06-08 09:09:30+05:30,77.14153917865875,-0.11915969731464315,0.0,no_activity
2024-06-08 09:09:40+05:30,77.09871648269124,-0.042822695967501545,0.0,no_activity
2024-06-08 09:09:50+05:30,77.11032289386615,0.011606411174909681,0.0,no_activity
2024-06-08 09:10:00+05:30,77.15021784970372,0.039894955837567636,0.0,no_activity
2024-06-08 09:10:10+05:30,77.1959139231174,0.04569607341367998,-0.14897139518441804,no_activity
2024-06-08 09:10:20+05:30,77.23268415173568,0.0367702286182805,-0.14776694080217112,no_activity
2024-06-08 09:10:30+05:30,77.2539536783917,0.021269526656013227,-0.14699118931109467,no_activity
2024-06-08 09:10:40+05:30,77.25936738105699,0.00541370266529384,-0.1466866931384203,no_activity
2024-06-08 09:10:50+05:30,77.25220509285566,-0.007162288201328693,-0.14667206738567984,no_activity
2024-06-08 09:11:00+05:30,77.23725957556138,-0.014945517294279398,-0.14660867183799553,no_activity
2024-06-08 09:11:10+05:30,77.21950440698224,-0.017755168579142833,-0.14611953482145168,no_activity
2024-06-08 09:11:20+05:30,77.20339934823214,-0.016105058750099488,-0.144927224229761,no_activity
2024-06-08 09:11:30+05:30,77.19258493006507,-0.010814418167072404,-0.14296246767247567,no_activity
2024-06-08 09:11:40+05:30,77.18973384842107,-0.0028510816439961673,-0.14039350540068085,no_activity
2024-06-08 09:11:50+05:30,77.19631304838164,0.006579199960569326,-0.13754636736008763,no_activity
2024-06-08 09:12:00+05:30,77.2121063381108,0.015793289729160165,-0.13473102935188308,no_activity
2024-06-08 09:12:10+05:30,77.23466519951798,0.022558861407176778,-0.13205066267994425,no_activity
2024-06-08 09:12:20+05:30,77.25922193935885,0.024556739840875252,-0.12931749729894193,no_activity
2024-06-08 09:12:30+05:30,77.27963609214181,0.020414152782961992,-0.1261718446040021,no_activity
2024-06-08 09:12:40+05:30,77.29039277679313,0.010756684651312298,-0.12238127256692621,no_activity
2024-06-08 09:12:50+05:30,77.28878018223025,-0.00161259456287155,-0.11815473035321133,no_activity
2024-06-08 09:13:00+05:30,77.27595368586199,-0.012826496368262497,-0.11424917776712107,no_activity
2024-06-08 09:13:10+05:30,77.25624470464378,-0.019708981218215627,-0.11173347227236263,no_activity
2024-06-08 09:13:20+05:30,77.2352610557733,-0.020983648870483762,-0.11148229004994903,no_activity
2024-06-08 09:13:30+05:30,77.21789835241836,-0.01736270335493373,-0.11367264129290788,no_activity
2024-06-08 09:13:40+05:30,77.2070290443225,-0.010869308095863062,-0.1175728314491522,no_activity
2024-06-08 09:13:50+05:30,77.203056552984,-0.003972491338501527,-0.1217228442902325,no_activity
2024-06-08 09:14:00+05:30,77.20425114912553,0.0011945961415307238,-0.12437717912391122,no_activity
2024-06-08 09:14:10+05:30,77.20769544904496,0.003444299919436844,-0.12397908827212234,no_activity
2024-06-08 09:14:20+05:30,77.21052651435423,0.002831065309266023,-0.11948953847203825,no_activity
2024-06-08 09:14:30+05:30,77.2110197419328,0.0004932275785733964,-0.11054637954705981,no_activity
2024-06-08 09:14:40+05:30,77.20909410007455,-0.00192564185825006,-0.09754410906580802,no_activity
2024-06-08 09:14:50+05:30,77.20607707537775,-0.0030170246968026504,-0.0816713763605037,no_activity
2024-06-08 09:15:00+05:30,77.20390341176943,-0.002173663608317611,-0.06479389979745065,no_activity
2024-06-08 09:15:10+05:30,77.2041326542237,0.00022924245426736434,-0.04905772808487541,no_activity
2024-06-08 09:15:20+05:30,77.20719016263071,0.0030575084070108005,-0.0362782784926452,no_activity
2024-06-08 09:15:30+05:30,77.21212827200341,0.004938109372702115,-0.02737772737502553,no_activity
2024-06-08 09:15:40+05:30,77.21701763543602,0.004889363432610594,-0.022151128827715638,no_activity
2024-06-08 09:15:50+05:30,77.21981988813681,0.002802252700789154,-0.01948244373082275,no_activity
2024-06-08 09:16:00+05:30,77.2193353290731,-0.00048455906370747925,-0.01789679753862572,no_activity
2024-06-08 09:16:10+05:30,77.21574634306918,-0.0035889860039191035,-0.016152740326191406,no_activity
